transaction_id,customer_id,store_region,product_category,quantity,unit_price,sale_amount,sale_timestamp
TXN102544,CUST1304,North,Grocery,5,45.93,229.65,2026-09-04 14:48:00
TXN102545,CUST1319,Central,Grocery,5,162.61,813.05,2026-09-03 07:27:00
TXN102546,CUST1456,North,Home & Garden,3,236.09,708.27,2026-09-01 05:08:00
TXN102547,CUST1277,West,Toys,1,285.66,285.66,2026-09-02 21:53:00
TXN102548,CUST1331,South,Home & Garden,5,216.44,1082.2,2026-09-03 16:18:00
TXN102549,CUST1145,East,Sports,5,104.63,523.15,2026-09-01 20:05:00
TXN102550,CUST1225,North,Home & Garden,5,154.72,773.6,2026-09-01 22:41:00
TXN102551,CUST1244,South,Grocery,2,74.41,148.82,2026-09-04 14:24:00
TXN102552,CUST1399,North,Grocery,2,12.73,25.46,2026-09-04 08:24:00
TXN102553,CUST1272,West,Sports,1,217.23,217.23,2026-09-04 15:39:00
TXN102554,CUST1367,South,Apparel,5,49.23,246.15,2026-09-04 16:31:00
TXN102555,CUST1019,Central,Home & Garden,3,157.25,471.75,2026-09-02 15:47:00
TXN102556,CUST1405,South,Home & Garden,5,5.19,25.95,2026-09-02 21:40:00
TXN102557,CUST1444,East,Sports,1,210.17,210.17,2026-09-01 21:57:00
TXN102558,CUST1291,North,Electronics,4,219.67,878.68,2026-09-03 21:29:00
TXN102559,CUST1436,East,Home & Garden,1,54.54,54.54,2026-09-02 23:21:00
TXN102560,CUST1201,South,Apparel,3,58.85,176.55,2026-09-04 14:37:00
TXN102561,CUST1126,South,Toys,3,248.81,746.43,2026-09-03 05:40:00
TXN102562,CUST1443,South,Apparel,5,223.11,1115.55,2026-09-03 12:53:00
TXN102563,CUST1084,East,Electronics,5,288.34,1441.7,2026-09-01 10:25:00
TXN102564,CUST1247,South,Home & Garden,3,60.05,180.15,2026-09-03 23:59:00
TXN102565,CUST1113,South,Home & Garden,4,54.47,217.88,2026-09-02 12:37:00
TXN102566,CUST1440,Central,Electronics,5,184.34,921.7,2026-09-03 03:14:00
TXN102567,CUST1487,West,Grocery,5,214.63,1073.15,2026-09-03 11:01:00
TXN102568,CUST1164,West,Toys,3,287.1,861.3,2026-09-03 00:39:00
TXN102569,CUST1156,Central,Electronics,3,248.33,744.99,2026-09-02 00:12:00
TXN102570,CUST1246,Central,Sports,5,248.18,1240.9,2026-09-01 03:58:00
TXN102571,CUST1137,North,Electronics,2,18.83,37.66,2026-09-03 18:15:00
TXN102572,CUST1150,West,Electronics,3,67.0,201.0,2026-09-03 02:20:00
TXN102573,CUST1373,South,Home & Garden,3,249.14,747.42,2026-09-02 03:13:00
TXN102574,CUST1433,Central,Electronics,5,266.4,1332.0,2026-09-04 15:46:00
TXN102575,CUST1008,Central,Home & Garden,2,240.65,481.3,2026-09-04 10:02:00
TXN102576,CUST1405,North,Electronics,2,210.65,421.3,2026-09-01 09:49:00
TXN102577,CUST1485,North,Toys,3,57.31,171.93,2026-09-04 19:33:00
TXN102578,CUST1427,South,Sports,5,159.5,797.5,2026-09-01 19:46:00
TXN102579,CUST1263,Central,Grocery,1,85.15,85.15,2026-09-02 07:54:00
TXN102580,CUST1414,West,Sports,3,123.65,370.95,2026-09-02 10:35:00
TXN102581,CUST1226,East,Home & Garden,1,286.89,286.89,2026-09-04 14:34:00
TXN102582,CUST1379,East,Grocery,2,45.77,91.54,2026-09-03 16:21:00
TXN102583,CUST1443,East,Toys,3,221.2,663.6,2026-09-04 11:50:00
TXN102584,CUST1466,North,Electronics,5,89.97,449.85,2026-09-02 09:39:00
TXN102585,CUST1435,North,Electronics,4,295.69,1182.76,2026-09-01 04:59:00
TXN102586,CUST1117,Central,Toys,1,51.0,51.0,2026-09-03 11:40:00
TXN102587,CUST1449,North,Home & Garden,2,26.46,52.92,2026-09-02 04:41:00
TXN102588,CUST1246,North,Grocery,3,25.43,76.29,2026-09-01 10:21:00
TXN102589,CUST1093,North,Home & Garden,2,191.86,383.72,2026-09-04 17:47:00
TXN102590,CUST1317,West,Apparel,3,88.89,266.67,2026-09-04 12:37:00
TXN102591,CUST1460,West,Toys,4,289.11,1156.44,2026-09-02 13:28:00
TXN102592,CUST1066,East,Grocery,3,194.73,584.19,2026-09-02 23:00:00
TXN102593,CUST1269,South,Apparel,2,276.18,552.36,2026-09-03 06:04:00
TXN102594,CUST1097,North,Apparel,5,243.28,1216.4,2026-09-01 23:08:00
TXN102595,CUST1319,North,Electronics,2,183.94,367.88,2026-09-01 20:19:00
TXN102596,CUST1212,East,Sports,4,222.8,891.2,2026-09-01 16:15:00
TXN102597,CUST1272,South,Sports,2,65.17,130.34,2026-09-04 11:01:00
TXN102598,CUST1090,South,Home & Garden,4,158.01,632.04,2026-09-01 21:29:00
TXN102599,CUST1287,East,Sports,4,141.96,567.84,2026-09-03 23:23:00
TXN102600,CUST1316,North,Grocery,2,116.78,233.56,2026-09-01 10:09:00
TXN102601,CUST1200,North,Grocery,4,117.81,471.24,2026-09-02 23:06:00
TXN102602,CUST1089,North,Sports,2,216.9,433.8,2026-09-01 20:30:00
TXN102603,CUST1298,South,Electronics,2,63.5,127.0,2026-09-02 18:41:00
TXN102604,CUST1465,Central,Apparel,3,58.63,175.89,2026-09-02 18:36:00
TXN102605,CUST1409,East,Toys,4,265.06,1060.24,2026-09-01 23:27:00
TXN102606,CUST1281,South,Apparel,5,27.23,136.15,2026-09-03 07:35:00
TXN102607,CUST1404,Central,Grocery,2,100.91,201.82,2026-09-03 22:15:00
TXN102608,CUST1062,West,Toys,2,99.46,198.92,2026-09-03 08:26:00
TXN102609,CUST1413,West,Home & Garden,4,222.45,889.8,2026-09-04 07:10:00
TXN102610,CUST1129,Central,Sports,2,282.86,565.72,2026-09-03 08:55:00
TXN102611,CUST1228,Central,Grocery,5,216.07,1080.35,2026-09-01 05:57:00
TXN102612,CUST1082,North,Home & Garden,4,5.79,23.16,2026-09-02 14:04:00
TXN102613,CUST1254,North,Apparel,2,201.68,403.36,2026-09-04 16:58:00
TXN102614,CUST1487,Central,Grocery,4,213.84,855.36,2026-09-03 04:37:00
TXN102615,CUST1497,North,Apparel,2,43.55,87.1,2026-09-01 21:48:00
TXN102616,CUST1088,North,Electronics,3,122.15,366.45,2026-09-01 17:12:00
TXN102617,CUST1481,West,Grocery,3,229.49,688.47,2026-09-04 19:51:00
TXN102618,CUST1107,East,Toys,5,154.25,771.25,2026-09-04 11:43:00
TXN102619,CUST1201,North,Electronics,5,110.42,552.1,2026-09-02 20:34:00
TXN102620,CUST1198,North,Grocery,2,10.11,20.22,2026-09-03 07:59:00
TXN102621,CUST1427,South,Apparel,5,99.62,498.1,2026-09-04 02:22:00
TXN102622,CUST1076,Central,Apparel,5,270.07,1350.35,2026-09-01 00:49:00
TXN102623,CUST1101,West,Home & Garden,5,226.04,1130.2,2026-09-01 02:19:00
TXN102624,CUST1212,West,Electronics,5,61.89,309.45,2026-09-02 00:36:00
TXN102625,CUST1495,North,Apparel,2,207.6,415.2,2026-09-04 02:38:00
TXN102626,CUST1059,South,Apparel,4,19.28,77.12,2026-09-02 23:09:00
TXN102627,CUST1385,South,Electronics,1,260.69,260.69,2026-09-04 13:29:00
TXN102628,CUST1195,West,Electronics,1,183.72,183.72,2026-09-01 03:07:00
TXN102629,CUST1369,North,Sports,2,274.42,548.84,2026-09-01 03:39:00
TXN102630,CUST1473,Central,Toys,2,218.28,436.56,2026-09-04 07:12:00
TXN102631,CUST1172,South,Grocery,2,15.92,31.84,2026-09-02 13:24:00
TXN102632,CUST1340,East,Grocery,1,199.8,199.8,2026-09-04 20:56:00
TXN102633,CUST1046,East,Electronics,1,49.14,49.14,2026-09-03 05:06:00
TXN102634,CUST1004,Central,Toys,5,206.5,1032.5,2026-09-02 10:55:00
TXN102635,CUST1192,South,Electronics,3,294.69,884.07,2026-09-02 19:18:00
TXN102636,CUST1194,North,Toys,5,62.13,310.65,2026-09-03 11:46:00
TXN102637,CUST1291,Central,Home & Garden,1,242.58,242.58,2026-09-02 22:42:00
TXN102638,CUST1049,South,Sports,2,234.87,469.74,2026-09-04 00:49:00
TXN102639,CUST1183,Central,Home & Garden,1,46.85,46.85,2026-09-02 13:59:00
TXN102640,CUST1433,North,Home & Garden,5,113.17,565.85,2026-09-03 04:13:00
TXN102641,CUST1246,North,Sports,1,266.99,266.99,2026-09-02 00:09:00
TXN102642,CUST1285,West,Home & Garden,1,111.74,111.74,2026-09-02 15:14:00
TXN102643,CUST1369,North,Sports,1,54.07,54.07,2026-09-01 14:46:00
TXN102644,CUST1066,South,Home & Garden,4,259.28,1037.12,2026-09-01 13:14:00
TXN102645,CUST1133,South,Toys,5,196.78,983.9,2026-09-01 10:20:00
TXN102646,CUST1030,North,Electronics,1,70.44,70.44,2026-09-03 01:15:00
TXN102647,CUST1468,West,Home & Garden,5,112.14,560.7,2026-09-04 15:36:00
TXN102648,CUST1189,West,Grocery,4,268.45,1073.8,2026-09-03 19:04:00
TXN102649,CUST1128,West,Electronics,3,114.73,344.19,2026-09-04 05:15:00
TXN102650,CUST1001,North,Electronics,2,251.85,503.7,2026-09-03 14:27:00
TXN102651,CUST1019,South,Electronics,5,22.52,112.6,2026-09-01 16:07:00
TXN102652,CUST1141,North,Sports,4,168.38,673.52,2026-09-01 14:25:00
TXN102653,CUST1264,North,Toys,2,130.02,260.04,2026-09-01 17:00:00
TXN102654,CUST1444,North,Home & Garden,3,137.09,411.27,2026-09-02 18:01:00
TXN102655,CUST1209,West,Electronics,1,141.72,141.72,2026-09-02 16:02:00
TXN102656,CUST1496,North,Home & Garden,2,20.9,41.8,2026-09-02 10:05:00
TXN102657,CUST1102,West,Apparel,3,291.14,873.42,2026-09-03 15:19:00
TXN102658,CUST1222,South,Home & Garden,1,212.7,212.7,2026-09-01 00:36:00
TXN102659,CUST1360,West,Grocery,5,258.52,1292.6,2026-09-03 14:27:00
TXN102660,CUST1002,East,Apparel,3,151.37,454.11,2026-09-02 03:35:00
TXN102661,CUST1130,West,Sports,2,184.05,368.1,2026-09-02 14:59:00
TXN102662,CUST1032,Central,Apparel,4,247.84,991.36,2026-09-01 11:37:00
TXN102663,CUST1029,East,Sports,2,211.35,422.7,2026-09-04 00:02:00
TXN102664,CUST1301,North,Electronics,4,130.54,522.16,2026-09-03 10:40:00
TXN102665,CUST1063,East,Electronics,1,19.92,19.92,2026-09-04 21:29:00
TXN102666,CUST1278,Central,Electronics,1,225.96,225.96,2026-09-03 18:15:00
TXN102667,CUST1161,South,Toys,5,228.4,1142.0,2026-09-03 18:00:00
TXN102668,CUST1312,Central,Grocery,1,98.42,98.42,2026-09-02 01:16:00
TXN102669,CUST1306,West,Sports,1,243.31,243.31,2026-09-03 20:53:00
TXN102670,CUST1331,North,Apparel,5,161.11,805.55,2026-09-04 20:14:00
TXN102671,CUST1308,Central,Toys,4,179.14,716.56,2026-09-01 13:24:00
TXN102672,CUST1110,West,Home & Garden,3,35.11,105.33,2026-09-04 03:09:00
TXN102673,CUST1425,South,Home & Garden,1,148.08,148.08,2026-09-03 07:14:00
TXN102674,CUST1466,North,Grocery,4,58.99,235.96,2026-09-03 18:36:00
TXN102675,CUST1466,East,Apparel,4,243.07,972.28,2026-09-01 22:52:00
TXN102676,CUST1239,North,Grocery,4,255.2,1020.8,2026-09-02 00:13:00
TXN102677,CUST1210,North,Apparel,4,246.85,987.4,2026-09-02 03:05:00
TXN102678,CUST1476,Central,Electronics,1,191.09,191.09,2026-09-03 03:54:00
TXN102679,CUST1057,North,Sports,2,113.97,227.94,2026-09-04 04:57:00
TXN102680,CUST1015,North,Grocery,1,220.63,220.63,2026-09-03 21:32:00
TXN102681,CUST1082,North,Sports,4,268.78,1075.12,2026-09-03 17:08:00
TXN102682,CUST1497,Central,Home & Garden,3,158.97,476.91,2026-09-02 18:28:00
TXN102683,CUST1013,East,Grocery,4,280.09,1120.36,2026-09-02 01:51:00
TXN102684,CUST1047,South,Apparel,1,128.54,128.54,2026-09-03 15:42:00
TXN102685,CUST1046,North,Apparel,4,171.21,684.84,2026-09-03 19:25:00
TXN102686,CUST1343,West,Grocery,5,267.84,1339.2,2026-09-03 05:38:00
TXN102687,CUST1476,West,Toys,5,49.38,246.9,2026-09-04 18:42:00
TXN102688,CUST1060,East,Electronics,1,83.8,83.8,2026-09-03 07:45:00
TXN102689,CUST1253,Central,Toys,5,129.94,649.7,2026-09-03 13:02:00
TXN102690,CUST1413,Central,Grocery,2,57.22,114.44,2026-09-03 21:57:00
TXN102691,CUST1398,West,Grocery,2,103.33,206.66,2026-09-04 11:06:00
TXN102692,CUST1215,East,Grocery,4,58.61,234.44,2026-09-01 19:59:00
TXN102693,CUST1479,Central,Sports,4,118.2,472.8,2026-09-02 23:16:00
TXN102694,CUST1227,North,Apparel,1,83.37,83.37,2026-09-03 04:04:00
TXN102695,CUST1477,East,Grocery,5,104.72,523.6,2026-09-04 04:10:00
TXN102696,CUST1279,South,Electronics,2,248.53,497.06,2026-09-04 08:34:00
TXN102697,CUST1204,Central,Toys,5,290.46,1452.3,2026-09-02 08:34:00
TXN102698,CUST1132,West,Sports,5,72.25,361.25,2026-09-01 13:08:00
TXN102699,CUST1034,West,Electronics,2,297.23,594.46,2026-09-04 19:36:00
TXN102700,CUST1109,North,Grocery,5,250.74,1253.7,2026-09-01 09:04:00
TXN102701,CUST1208,North,Apparel,2,110.54,221.08,2026-09-02 06:45:00
TXN102702,CUST1095,South,Electronics,2,145.16,290.32,2026-09-04 00:21:00
TXN102703,CUST1399,North,Apparel,3,99.76,299.28,2026-09-01 12:21:00
TXN102704,CUST1074,East,Electronics,3,272.4,817.2,2026-09-03 09:31:00
TXN102705,CUST1446,South,Toys,5,33.72,168.6,2026-09-03 20:02:00
TXN102706,CUST1032,West,Toys,3,85.71,257.13,2026-09-04 12:54:00
TXN102707,CUST1358,East,Grocery,4,269.49,1077.96,2026-09-01 16:08:00
TXN102708,CUST1489,North,Sports,5,174.1,870.5,2026-09-01 17:34:00
TXN102709,CUST1040,West,Home & Garden,4,250.83,1003.32,2026-09-02 03:17:00
TXN102710,CUST1167,Central,Apparel,4,157.51,630.04,2026-09-01 07:53:00
TXN102711,CUST1315,Central,Grocery,4,189.84,759.36,2026-09-03 17:27:00
TXN102712,CUST1281,West,Home & Garden,2,211.17,422.34,2026-09-04 22:39:00
TXN102713,CUST1443,North,Home & Garden,5,117.44,587.2,2026-09-03 22:57:00
TXN102714,CUST1056,North,Grocery,3,178.56,535.68,2026-09-03 21:03:00
TXN102715,CUST1351,West,Home & Garden,2,218.1,436.2,2026-09-02 01:54:00
TXN102716,CUST1179,North,Electronics,2,210.61,421.22,2026-09-04 22:02:00
TXN102717,CUST1305,Central,Grocery,4,28.19,112.76,2026-09-01 07:53:00
TXN102718,CUST1499,South,Electronics,4,66.11,264.44,2026-09-03 07:26:00
TXN102719,CUST1028,West,Sports,5,175.88,879.4,2026-09-03 11:38:00
TXN102720,CUST1271,Central,Home & Garden,1,19.5,19.5,2026-09-03 04:19:00
TXN102721,CUST1442,East,Toys,2,18.85,37.7,2026-09-04 12:43:00
TXN102722,CUST1025,East,Sports,5,185.95,929.75,2026-09-04 15:26:00
TXN102723,CUST1442,East,Sports,3,52.74,158.22,2026-09-03 10:27:00
TXN102724,CUST1400,East,Home & Garden,4,105.28,421.12,2026-09-01 18:28:00
TXN102725,CUST1124,East,Home & Garden,2,61.72,123.44,2026-09-01 13:08:00
TXN102726,CUST1394,West,Home & Garden,4,263.39,1053.56,2026-09-02 20:11:00
TXN102727,CUST1309,Central,Home & Garden,3,20.99,62.97,2026-09-04 20:21:00
TXN102728,CUST1345,West,Apparel,2,277.98,555.96,2026-09-01 22:59:00
TXN102729,CUST1493,West,Sports,2,39.93,79.86,2026-09-02 09:11:00
TXN102730,CUST1068,East,Grocery,4,209.72,838.88,2026-09-04 09:25:00
TXN102731,CUST1143,North,Electronics,1,120.09,120.09,2026-09-01 02:11:00
TXN102732,CUST1264,West,Electronics,3,273.66,820.98,2026-09-03 17:51:00
TXN102733,CUST1301,Central,Sports,1,229.35,229.35,2026-09-01 03:30:00
TXN102734,CUST1040,South,Grocery,4,214.74,858.96,2026-09-02 06:55:00
TXN102735,CUST1402,North,Home & Garden,5,265.33,1326.65,2026-09-03 14:59:00
TXN102736,CUST1084,West,Electronics,4,44.8,179.2,2026-09-04 08:54:00
TXN102737,CUST1270,East,Apparel,2,220.48,440.96,2026-09-02 01:13:00
TXN102738,CUST1301,West,Grocery,4,105.93,423.72,2026-09-04 11:44:00
TXN102739,CUST1188,East,Grocery,1,141.06,141.06,2026-09-03 20:10:00
TXN102740,CUST1355,South,Grocery,2,96.38,192.76,2026-09-01 21:35:00
TXN102741,CUST1016,West,Home & Garden,3,264.2,792.6,2026-09-03 08:03:00
TXN102742,CUST1173,South,Apparel,3,197.58,592.74,2026-09-03 20:29:00
TXN102743,CUST1365,West,Home & Garden,1,37.86,37.86,2026-09-02 04:59:00
TXN102744,CUST1375,North,Sports,5,186.36,931.8,2026-09-04 21:39:00
TXN102745,CUST1340,East,Toys,4,270.85,1083.4,2026-09-04 06:15:00
TXN102746,CUST1426,Central,Grocery,2,149.34,298.68,2026-09-01 06:55:00
TXN102747,CUST1365,North,Toys,4,207.1,828.4,2026-09-01 15:22:00
TXN102748,CUST1198,South,Electronics,5,22.93,114.65,2026-09-01 19:50:00
TXN102749,CUST1311,South,Home & Garden,3,102.04,306.12,2026-09-02 01:24:00
TXN102750,CUST1457,South,Home & Garden,5,153.4,767.0,2026-09-02 08:39:00
TXN102751,CUST1471,North,Grocery,2,264.92,529.84,2026-09-01 01:54:00
TXN102752,CUST1258,East,Grocery,1,215.97,215.97,2026-09-04 14:30:00
TXN102753,CUST1130,East,Toys,1,253.56,253.56,2026-09-03 05:17:00
TXN102754,CUST1272,South,Grocery,3,82.19,246.57,2026-09-04 01:52:00
TXN102755,CUST1111,West,Toys,3,208.09,624.27,2026-09-04 19:39:00
TXN102756,CUST1305,North,Apparel,5,36.61,183.05,2026-09-03 07:41:00
TXN102757,CUST1197,Central,Grocery,5,139.67,698.35,2026-09-03 17:47:00
TXN102758,CUST1031,East,Home & Garden,5,130.55,652.75,2026-09-02 22:38:00
TXN102759,CUST1140,West,Toys,4,175.74,702.96,2026-09-02 15:06:00
TXN102760,CUST1045,Central,Grocery,2,79.87,159.74,2026-09-02 01:51:00
TXN102761,CUST1463,South,Grocery,4,214.59,858.36,2026-09-02 08:08:00
TXN102762,CUST1121,Central,Electronics,2,179.76,359.52,2026-09-02 16:15:00
TXN102763,CUST1471,South,Grocery,2,292.86,585.72,2026-09-04 00:25:00
TXN102764,CUST1285,South,Apparel,2,295.1,590.2,2026-09-01 22:36:00
TXN102765,CUST1117,South,Electronics,2,40.73,81.46,2026-09-01 00:11:00
TXN102766,CUST1194,North,Electronics,1,23.59,23.59,2026-09-04 14:27:00
TXN102767,CUST1062,North,Grocery,1,154.84,154.84,2026-09-04 22:24:00
TXN102768,CUST1407,North,Home & Garden,1,246.26,246.26,2026-09-02 11:24:00
TXN102769,CUST1475,East,Toys,1,275.59,275.59,2026-09-02 17:18:00
TXN102770,CUST1386,North,Sports,2,194.14,388.28,2026-09-01 18:32:00
TXN102771,CUST1158,West,Grocery,3,129.24,387.72,2026-09-02 06:20:00
TXN102772,CUST1101,North,Sports,3,250.46,751.38,2026-09-01 01:00:00
TXN102773,CUST1417,East,Home & Garden,4,275.22,1100.88,2026-09-01 11:52:00
TXN102774,CUST1462,North,Sports,5,116.86,584.3,2026-09-01 10:01:00
TXN102775,CUST1047,North,Electronics,4,291.87,1167.48,2026-09-04 13:17:00
TXN102776,CUST1046,South,Home & Garden,4,275.26,1101.04,2026-09-03 02:45:00
TXN102777,CUST1314,Central,Home & Garden,1,243.29,243.29,2026-09-03 03:25:00
TXN102778,CUST1287,South,Sports,5,143.48,717.4,2026-09-01 11:49:00
TXN102779,CUST1193,Central,Toys,4,166.73,666.92,2026-09-03 17:09:00
TXN102780,CUST1310,West,Electronics,5,171.56,857.8,2026-09-04 05:24:00
TXN102781,CUST1266,Central,Electronics,5,74.05,370.25,2026-09-04 17:35:00
TXN102782,CUST1186,North,Home & Garden,4,161.1,644.4,2026-09-04 19:04:00
TXN102783,CUST1039,Central,Sports,5,131.48,657.4,2026-09-03 14:54:00
TXN102784,CUST1482,North,Apparel,4,11.9,47.6,2026-09-02 04:01:00
TXN102785,CUST1493,Central,Grocery,4,264.95,1059.8,2026-09-03 14:54:00
TXN102786,CUST1154,North,Grocery,5,250.16,1250.8,2026-09-02 12:00:00
TXN102787,CUST1401,West,Home & Garden,1,229.51,229.51,2026-09-03 04:04:00
TXN102788,CUST1233,East,Toys,3,155.6,466.8,2026-09-01 14:31:00
TXN102789,CUST1197,Central,Apparel,1,202.93,202.93,2026-09-02 15:18:00
TXN102790,CUST1311,Central,Sports,1,33.49,33.49,2026-09-02 08:05:00
TXN102791,CUST1308,West,Home & Garden,2,133.54,267.08,2026-09-02 05:09:00
TXN102792,CUST1362,East,Toys,5,178.35,891.75,2026-09-04 01:51:00
TXN102793,CUST1283,East,Toys,3,83.59,250.77,2026-09-02 03:52:00
TXN102794,CUST1399,Central,Apparel,3,114.99,344.97,2026-09-01 10:27:00
TXN102795,CUST1445,East,Sports,1,254.25,254.25,2026-09-02 04:54:00
TXN102796,CUST1032,West,Apparel,1,214.54,214.54,2026-09-01 23:03:00
TXN102797,CUST1108,South,Home & Garden,3,125.95,377.85,2026-09-01 14:10:00
TXN102798,CUST1167,East,Electronics,4,297.6,1190.4,2026-09-02 17:39:00
TXN102799,CUST1134,West,Apparel,1,31.24,31.24,2026-09-02 05:44:00
TXN102800,CUST1482,Central,Home & Garden,1,45.19,45.19,2026-09-04 02:24:00
TXN102801,CUST1328,North,Electronics,1,147.03,147.03,2026-09-01 11:35:00
TXN102802,CUST1432,West,Electronics,1,174.44,174.44,2026-09-01 19:11:00
TXN102803,CUST1450,North,Toys,1,97.92,97.92,2026-09-04 02:47:00
TXN102804,CUST1291,South,Apparel,3,72.09,216.27,2026-09-04 01:52:00
TXN102805,CUST1160,North,Electronics,1,14.68,14.68,2026-09-01 13:37:00
TXN102806,CUST1402,East,Grocery,4,80.65,322.6,2026-09-01 16:36:00
TXN102807,CUST1408,Central,Grocery,3,211.24,633.72,2026-09-02 20:09:00
TXN102808,CUST1067,Central,Home & Garden,4,126.9,507.6,2026-09-02 13:22:00
TXN102809,CUST1375,North,Grocery,3,287.18,861.54,2026-09-01 13:53:00
TXN102810,CUST1159,Central,Electronics,5,278.08,1390.4,2026-09-04 06:51:00
TXN102811,CUST1170,North,Apparel,2,271.0,542.0,2026-09-01 01:16:00
TXN102812,CUST1093,North,Sports,3,233.53,700.59,2026-09-04 07:43:00
TXN102813,CUST1268,South,Home & Garden,3,67.93,203.79,2026-09-03 14:16:00
TXN102814,CUST1139,Central,Sports,2,129.1,258.2,2026-09-01 12:55:00
TXN102815,CUST1280,South,Toys,1,224.87,224.87,2026-09-04 06:37:00
TXN102816,CUST1495,South,Home & Garden,3,267.84,803.52,2026-09-02 17:19:00
TXN102817,CUST1070,Central,Electronics,2,117.87,235.74,2026-09-03 12:58:00
TXN102818,CUST1141,North,Sports,3,103.53,310.59,2026-09-04 14:59:00
TXN102819,CUST1186,West,Apparel,3,137.45,412.35,2026-09-03 11:05:00
TXN102820,CUST1276,East,Home & Garden,2,171.55,343.1,2026-09-01 19:02:00
TXN102821,CUST1341,Central,Electronics,1,17.54,17.54,2026-09-03 23:01:00
TXN102822,CUST1398,Central,Sports,2,34.42,68.84,2026-09-01 03:29:00
TXN102823,CUST1412,East,Toys,1,182.3,182.3,2026-09-01 04:21:00
TXN102824,CUST1090,South,Toys,4,206.18,824.72,2026-09-01 21:44:00
TXN102825,CUST1418,East,Toys,1,124.81,124.81,2026-09-03 07:20:00
TXN102826,CUST1069,South,Sports,1,206.36,206.36,2026-09-01 02:42:00
TXN102827,CUST1080,West,Toys,3,236.56,709.68,2026-09-03 01:00:00
TXN102828,CUST1441,South,Home & Garden,1,28.29,28.29,2026-09-01 10:13:00
TXN102829,CUST1144,North,Sports,5,81.59,407.95,2026-09-03 01:28:00
TXN102830,CUST1304,Central,Electronics,1,230.67,230.67,2026-09-02 04:29:00
TXN102831,CUST1467,South,Toys,3,213.95,641.85,2026-09-03 20:01:00
TXN102832,CUST1318,South,Home & Garden,1,19.2,19.2,2026-09-04 09:43:00
TXN102833,CUST1178,South,Electronics,1,64.96,64.96,2026-09-01 00:17:00
TXN102834,CUST1277,East,Toys,2,131.38,262.76,2026-09-03 02:04:00
TXN102835,CUST1450,Central,Grocery,5,273.41,1367.05,2026-09-02 20:21:00
TXN102836,CUST1384,South,Home & Garden,2,288.15,576.3,2026-09-03 11:48:00
TXN102837,CUST1036,North,Electronics,5,105.44,527.2,2026-09-01 11:24:00
TXN102838,CUST1203,Central,Sports,4,289.31,1157.24,2026-09-01 20:01:00
TXN102839,CUST1244,East,Electronics,5,22.34,111.7,2026-09-04 22:28:00
TXN102840,CUST1064,South,Toys,2,298.85,597.7,2026-09-03 22:43:00
TXN102841,CUST1357,East,Apparel,2,173.23,346.46,2026-09-03 09:37:00
TXN102842,CUST1388,South,Home & Garden,1,5.82,5.82,2026-09-04 14:24:00
TXN102843,CUST1424,North,Electronics,3,7.37,22.11,2026-09-02 20:22:00
TXN102844,CUST1066,West,Apparel,4,67.69,270.76,2026-09-04 10:16:00
TXN102845,CUST1031,South,Toys,3,36.2,108.6,2026-09-03 05:37:00
TXN102846,CUST1113,East,Home & Garden,5,212.22,1061.1,2026-09-02 07:50:00
TXN102847,CUST1329,West,Toys,1,25.57,25.57,2026-09-01 18:02:00
TXN102848,CUST1491,Central,Grocery,1,110.07,110.07,2026-09-01 20:48:00
TXN102849,CUST1453,North,Electronics,4,155.58,622.32,2026-09-02 00:09:00
TXN102850,CUST1474,North,Home & Garden,4,120.81,483.24,2026-09-02 04:39:00
TXN102851,CUST1448,Central,Grocery,3,287.52,862.56,2026-09-04 10:48:00
TXN102852,CUST1303,Central,Sports,5,138.09,690.45,2026-09-02 02:10:00
TXN102853,CUST1123,West,Toys,3,54.41,163.23,2026-09-01 07:53:00
TXN102854,CUST1181,Central,Apparel,2,240.22,480.44,2026-09-02 14:23:00
TXN102855,CUST1305,South,Electronics,1,80.47,80.47,2026-09-04 00:44:00
TXN102856,CUST1365,Central,Electronics,4,38.79,155.16,2026-09-03 05:14:00
TXN102857,CUST1407,Central,Toys,2,60.77,121.54,2026-09-02 03:41:00
TXN102858,CUST1465,West,Toys,2,24.92,49.84,2026-09-01 16:36:00
TXN102859,CUST1395,North,Grocery,1,207.49,207.49,2026-09-01 13:06:00
TXN102860,CUST1281,North,Toys,4,67.37,269.48,2026-09-03 10:35:00
TXN102861,CUST1085,North,Sports,5,264.81,1324.05,2026-09-04 22:30:00
TXN102862,CUST1121,West,Grocery,5,157.45,787.25,2026-09-01 10:58:00
TXN102863,CUST1311,South,Grocery,5,258.13,1290.65,2026-09-01 17:24:00
TXN102864,CUST1169,East,Electronics,5,146.48,732.4,2026-09-02 16:17:00
TXN102865,CUST1386,West,Apparel,1,298.65,298.65,2026-09-02 05:46:00
TXN102866,CUST1274,South,Toys,1,20.92,20.92,2026-09-02 19:18:00
TXN102867,CUST1045,East,Home & Garden,2,44.9,89.8,2026-09-02 01:16:00
TXN102868,CUST1473,Central,Toys,4,296.28,1185.12,2026-09-02 23:08:00
TXN102869,CUST1363,South,Toys,1,24.48,24.48,2026-09-03 18:38:00
TXN102870,CUST1324,South,Electronics,1,203.57,203.57,2026-09-01 04:02:00
TXN102871,CUST1067,South,Toys,3,281.45,844.35,2026-09-02 07:54:00
TXN102872,CUST1052,South,Home & Garden,4,151.92,607.68,2026-09-02 22:56:00
